Fan Usage Time (hours),Fan Power Rating (W),Fan Consumption (kWh),Bulb Usage Time (hours),Bulb Power Rating (W),Bulb Consumption (kWh),Bell Usage Time (hours),Bell Power Rating (W),Bell Consumption (kWh),Socket Usage Time (hours),Socket Power Rating (W),Socket Consumption (kWh),Bill Generated (INR)
198,75,14.85,212,10,2.12,82,5,0.41,158,50,7.9,168.11200000000002
340,75,25.5,281,10,2.81,75,5,0.375,213,50,10.65,261.57775000000004
85,75,6.375,158,10,1.58,129,5,0.645,78,50,3.9,83.125
161,75,12.075,278,10,2.78,47,5,0.235,348,50,17.4,216.05849999999998
198,75,14.85,311,10,3.11,71,5,0.355,180,50,9.0,181.64475000000002
344,75,25.8,53,10,0.53,59,5,0.295,116,50,5.8,215.62625000000003
162,75,12.15,264,10,2.64,20,5,0.1,280,50,14.0,192.1185
209,75,15.675,91,10,0.91,93,5,0.465,131,50,6.55,156.94000000000003
268,75,20.1,299,10,2.99,131,5,0.655,397,50,19.85,289.90675000000005
98,75,7.35,154,10,1.54,77,5,0.385,303,50,15.15,162.42625
333,75,24.975,225,10,2.25,80,5,0.4,163,50,8.15,237.90375
158,75,11.85,101,10,1.01,25,5,0.125,236,50,11.8,164.82025000000002
84,75,6.3,239,10,2.39,40,5,0.2,286,50,14.3,154.21349999999998
80,75,6.0,313,10,3.13,110,5,0.55,86,50,4.3,92.96700000000001
279,75,20.925,235,10,2.35,48,5,0.24,72,50,3.6,180.31475000000003
240,75,18.0,183,10,1.83,144,5,0.72,140,50,7.0,183.20749999999998
336,75,25.2,274,10,2.74,68,5,0.34,268,50,13.4,277.172
115,75,8.625,62,10,0.62,29,5,0.145,174,50,8.7,120.29849999999998
299,75,22.425,285,10,2.85,87,5,0.435,303,50,15.15,271.719
108,75,8.1,192,10,1.92,44,5,0.22,385,50,19.25,196.10850000000002
226,75,16.95,305,10,3.05,145,5,0.725,175,50,8.75,196.00875000000002
232,75,17.4,277,10,2.77,39,5,0.195,241,50,12.05,215.55975
137,75,10.275,187,10,1.87,29,5,0.145,86,50,4.3,110.32350000000001
339,75,25.425,247,10,2.47,66,5,0.33,193,50,9.65,251.86875
157,75,11.775,94,10,0.94,100,5,0.5,125,50,6.25,129.44225
175,75,13.125,275,10,2.75,87,5,0.435,93,50,4.65,139.38400000000001
113,75,8.475,170,10,1.7,24,5,0.12,251,50,12.55,151.91925
165,75,12.375,152,10,1.52,102,5,0.51,193,50,9.65,159.96575
177,75,13.275,72,10,0.72,48,5,0.24,175,50,8.75,152.85025000000002
277,75,20.775,244,10,2.44,148,5,0.74,329,50,16.45,268.69325000000003
302,75,22.65,268,10,2.68,141,5,0.705,286,50,14.3,268.22774999999996
84,75,6.3,256,10,2.56,98,5,0.49,323,50,16.15,169.57500000000002
143,75,10.725,250,10,2.5,20,5,0.1,78,50,3.9,114.54624999999999
306,75,22.95,273,10,2.73,58,5,0.29,338,50,16.9,285.0855
207,75,15.525,259,10,2.59,124,5,0.62,359,50,17.95,243.95525000000004
229,75,17.175,160,10,1.6,48,5,0.24,385,50,19.25,254.46225
238,75,17.85,320,10,3.2,64,5,0.32,349,50,17.45,258.153
212,75,15.9,126,10,1.26,121,5,0.605,148,50,7.4,167.34725
97,75,7.275,186,10,1.86,21,5,0.105,211,50,10.55,131.6035
127,75,9.525,291,10,2.91,127,5,0.635,57,50,2.85,105.86800000000001
174,75,13.05,216,10,2.16,100,5,0.5,80,50,4.0,131.07150000000001
234,75,17.55,170,10,1.7,109,5,0.545,209,50,10.45,201.12925
198,75,14.85,213,10,2.13,68,5,0.34,91,50,4.55,145.43550000000002
248,75,18.6,163,10,1.63,130,5,0.65,117,50,5.85,177.75449999999998
224,75,16.8,201,10,2.01,105,5,0.525,293,50,14.65,226.00025
272,75,20.4,311,10,3.11,137,5,0.685,59,50,2.95,180.51424999999998
272,75,20.4,131,10,1.31,146,5,0.73,396,50,19.8,280.89599999999996
96,75,7.2,115,10,1.15,58,5,0.29,86,50,4.3,86.05099999999999
143,75,10.725,121,10,1.21,35,5,0.175,97,50,4.85,112.784
94,75,7.05,329,10,3.29,124,5,0.62,176,50,8.8,131.404
104,75,7.8,121,10,1.21,108,5,0.54,174,50,8.7,121.36250000000001
291,75,21.825,65,10,0.65,84,5,0.42,115,50,5.75,190.48925
186,75,13.95,341,10,3.41,52,5,0.26,354,50,17.7,234.87800000000001
111,75,8.325,318,10,3.18,135,5,0.675,265,50,13.25,169.1095
295,75,22.125,110,10,1.1,95,5,0.475,150,50,7.5,207.48000000000002
237,75,17.775,69,10,0.69,149,5,0.745,376,50,18.8,252.76650000000004
239,75,17.925,113,10,1.13,117,5,0.585,241,50,12.05,210.73850000000002
136,75,10.2,125,10,1.25,149,5,0.745,165,50,8.25,135.95925
349,75,26.175,141,10,1.41,23,5,0.115,275,50,13.75,275.64250000000004
134,75,10.05,143,10,1.43,104,5,0.52,307,50,15.35,181.87750000000003
136,75,10.2,272,10,2.72,128,5,0.64,192,50,9.6,154.014
260,75,19.5,164,10,1.64,104,5,0.52,158,50,7.9,196.574
190,75,14.25,114,10,1.14,49,5,0.245,358,50,17.9,223.00775
284,75,21.3,337,10,3.37,68,5,0.34,157,50,7.85,218.519
274,75,20.55,231,10,2.31,86,5,0.43,251,50,12.55,238.33600000000004
346,75,25.95,279,10,2.79,131,5,0.655,374,50,18.7,319.83175
320,75,24.0,248,10,2.48,27,5,0.135,64,50,3.2,198.26975000000002
198,75,14.85,310,10,3.1,145,5,0.725,271,50,13.55,214.29625000000001
193,75,14.475,105,10,1.05,59,5,0.295,347,50,17.35,220.58050000000003
294,75,22.05,311,10,3.11,80,5,0.4,292,50,14.6,267.06399999999996
248,75,18.6,213,10,2.13,109,5,0.545,190,50,9.5,204.65375000000003
91,75,6.825,176,10,1.76,125,5,0.625,242,50,12.1,141.71150000000003
175,75,13.125,217,10,2.17,31,5,0.155,180,50,9.0,162.5925
171,75,12.825,168,10,1.68,75,5,0.375,370,50,18.5,221.97699999999998
324,75,24.3,58,10,0.58,137,5,0.685,243,50,12.15,250.80474999999998
156,75,11.7,338,10,3.38,149,5,0.745,372,50,18.6,228.92624999999998
223,75,16.725,220,10,2.2,87,5,0.435,147,50,7.35,177.62150000000003
180,75,13.5,232,10,2.32,147,5,0.735,168,50,8.4,165.95075
150,75,11.25,244,10,2.44,103,5,0.515,190,50,9.5,157.63825
282,75,21.15,89,10,0.89,109,5,0.545,259,50,12.95,236.30775
172,75,12.9,196,10,1.96,119,5,0.595,396,50,19.8,234.44575000000003
147,75,11.025,268,10,2.68,135,5,0.675,111,50,5.55,132.5345
259,75,19.425,103,10,1.03,23,5,0.115,340,50,17.0,249.84050000000002
241,75,18.075,177,10,1.77,73,5,0.365,82,50,4.1,161.6615
289,75,21.675,231,10,2.31,100,5,0.5,92,50,4.6,193.41525000000001
89,75,6.675,118,10,1.18,142,5,0.71,215,50,10.75,128.44475
152,75,11.4,234,10,2.34,96,5,0.48,322,50,16.1,201.62800000000001
250,75,18.75,91,10,0.91,82,5,0.41,359,50,17.95,252.833
134,75,10.05,261,10,2.61,50,5,0.25,219,50,10.95,158.669
219,75,16.425,56,10,0.56,32,5,0.16,100,50,5.0,147.26425
175,75,13.125,267,10,2.67,147,5,0.735,172,50,8.6,167.11450000000002
126,75,9.45,178,10,1.78,117,5,0.585,333,50,16.65,189.29225
124,75,9.3,214,10,2.14,34,5,0.17,96,50,4.8,109.12650000000001
245,75,18.375,92,10,0.92,84,5,0.42,202,50,10.1,198.26975000000004
345,75,25.875,200,10,2.0,127,5,0.635,157,50,7.85,241.794
133,75,9.975,223,10,2.23,120,5,0.6,117,50,5.85,124.05575000000002
134,75,10.05,96,10,0.96,96,5,0.48,272,50,13.6,166.84850000000003
343,75,25.725,71,10,0.71,88,5,0.44,357,50,17.85,297.4212500000001
290,75,21.75,93,10,0.93,84,5,0.42,125,50,6.25,195.1775
297,75,22.275,297,10,2.97,91,5,0.455,304,50,15.2,271.98499999999996
246,75,18.45,297,10,2.97,95,5,0.475,97,50,4.85,177.85424999999998
246,75,18.45,218,10,2.18,87,5,0.435,347,50,17.35,255.45975
249,75,18.675,181,10,1.81,90,5,0.45,163,50,8.15,193.41525000000001
312,75,23.4,156,10,1.56,38,5,0.19,386,50,19.3,295.59250000000003
280,75,21.0,331,10,3.31,59,5,0.295,189,50,9.45,226.46575
309,75,23.175,276,10,2.76,86,5,0.43,125,50,6.25,216.88975000000002
306,75,22.95,327,10,3.27,97,5,0.485,335,50,16.75,288.97575
102,75,7.65,142,10,1.42,128,5,0.64,221,50,11.05,138.05400000000003
307,75,23.025,348,10,3.48,47,5,0.235,378,50,18.9,303.50600000000003
256,75,19.2,89,10,0.89,142,5,0.71,86,50,4.3,166.91500000000002
171,75,12.825,247,10,2.47,69,5,0.345,145,50,7.25,152.2185
296,75,22.2,115,10,1.15,143,5,0.715,201,50,10.05,226.86475
136,75,10.2,62,10,0.62,34,5,0.17,341,50,17.05,186.466
215,75,16.125,324,10,3.24,24,5,0.12,141,50,7.05,176.45775000000003
127,75,9.525,138,10,1.38,63,5,0.315,318,50,15.9,180.348
162,75,12.15,327,10,3.27,86,5,0.43,331,50,16.55,215.46
149,75,11.175,65,10,0.65,76,5,0.38,341,50,17.05,194.54575000000003
312,75,23.4,288,10,2.88,87,5,0.435,153,50,7.65,228.52724999999998
207,75,15.525,273,10,2.73,123,5,0.615,383,50,19.15,252.833
87,75,6.525,221,10,2.21,129,5,0.645,167,50,8.35,117.90449999999998
198,75,14.85,228,10,2.28,32,5,0.16,88,50,4.4,144.2385
107,75,8.025,165,10,1.65,102,5,0.51,317,50,15.85,173.13275000000002
91,75,6.825,338,10,3.38,94,5,0.47,111,50,5.55,107.89625000000001
176,75,13.2,318,10,3.18,73,5,0.365,75,50,3.75,136.29174999999998
65,75,4.875,347,10,3.47,144,5,0.72,381,50,19.05,186.96475
166,75,12.45,133,10,1.33,57,5,0.285,161,50,8.05,147.06475000000003
103,75,7.725,223,10,2.23,82,5,0.41,178,50,8.9,128.11225000000002
196,75,14.7,115,10,1.15,135,5,0.675,133,50,6.65,154.11374999999998
64,75,4.8,241,10,2.41,61,5,0.305,148,50,7.4,99.18475
182,75,13.65,221,10,2.21,76,5,0.38,135,50,6.75,152.8835
92,75,6.9,73,10,0.73,97,5,0.485,290,50,14.5,150.38975000000002
107,75,8.025,252,10,2.52,72,5,0.36,280,50,14.0,165.61825000000002
140,75,10.5,228,10,2.28,71,5,0.355,318,50,15.9,193.08275
142,75,10.65,186,10,1.86,98,5,0.49,250,50,12.5,169.57500000000002
219,75,16.425,259,10,2.59,109,5,0.545,289,50,14.45,226.16650000000004
301,75,22.575,211,10,2.11,24,5,0.12,131,50,6.55,208.51075
84,75,6.3,277,10,2.77,62,5,0.31,397,50,19.85,194.37950000000004
201,75,15.075,302,10,3.02,76,5,0.38,314,50,15.7,227.26375
204,75,15.3,334,10,3.34,144,5,0.72,363,50,18.15,249.4415
306,75,22.95,70,10,0.7,52,5,0.26,345,50,17.25,273.714
247,75,18.525,71,10,0.71,110,5,0.55,218,50,10.9,204.05525000000003
90,75,6.75,312,10,3.12,47,5,0.235,70,50,3.5,90.47325000000001
346,75,25.95,253,10,2.53,35,5,0.175,337,50,16.85,302.60825000000006
76,75,5.7,63,10,0.63,104,5,0.52,299,50,14.95,144.97
90,75,6.75,228,10,2.28,39,5,0.195,283,50,14.15,155.44375
106,75,7.95,339,10,3.39,107,5,0.535,205,50,10.25,147.13125
192,75,14.4,157,10,1.57,86,5,0.43,337,50,16.85,221.1125
164,75,12.3,96,10,0.96,55,5,0.275,231,50,11.55,166.81525000000002
65,75,4.875,305,10,3.05,106,5,0.53,252,50,12.6,140.01575
70,75,5.25,293,10,2.93,26,5,0.13,302,50,15.1,155.6765
320,75,24.0,177,10,1.77,92,5,0.46,247,50,12.35,256.557
125,75,9.375,78,10,0.78,37,5,0.185,276,50,13.8,160.531
186,75,13.95,229,10,2.29,62,5,0.31,178,50,8.9,169.24249999999998
131,75,9.825,57,10,0.57,101,5,0.505,161,50,8.05,126.01750000000003
132,75,9.9,121,10,1.21,35,5,0.175,175,50,8.75,133.23275
128,75,9.6,219,10,2.19,81,5,0.405,358,50,17.9,200.13175
133,75,9.975,154,10,1.54,47,5,0.235,259,50,12.95,164.255
72,75,5.4,312,10,3.12,91,5,0.455,241,50,12.05,139.81625
161,75,12.075,209,10,2.09,145,5,0.725,355,50,17.75,217.056
307,75,23.025,273,10,2.73,64,5,0.32,135,50,6.75,218.28625000000002
93,75,6.975,193,10,1.93,48,5,0.24,133,50,6.65,105.03675000000001
241,75,18.075,334,10,3.34,47,5,0.235,319,50,15.95,250.03999999999996
75,75,5.625,225,10,2.25,56,5,0.28,219,50,10.95,127.04824999999998
244,75,18.3,284,10,2.84,146,5,0.73,186,50,9.3,207.28050000000002
142,75,10.65,91,10,0.91,114,5,0.57,393,50,19.65,211.33700000000002
52,75,3.9,280,10,2.8,46,5,0.23,63,50,3.15,67.03200000000001
235,75,17.625,92,10,0.92,70,5,0.35,325,50,16.25,233.71425000000002
341,75,25.575,62,10,0.62,25,5,0.125,288,50,14.4,270.788
215,75,16.125,90,10,0.9,53,5,0.265,82,50,4.1,142.2435
272,75,20.4,233,10,2.33,95,5,0.475,92,50,4.6,184.90325
171,75,12.825,294,10,2.94,38,5,0.19,72,50,3.6,130.04075
159,75,11.925,281,10,2.81,41,5,0.205,272,50,13.6,189.791
255,75,19.125,334,10,3.34,66,5,0.33,246,50,12.3,233.38175
339,75,25.425,58,10,0.58,58,5,0.29,128,50,6.4,217.42175
64,75,4.8,208,10,2.08,69,5,0.345,248,50,12.4,130.50625
302,75,22.65,114,10,1.14,147,5,0.735,70,50,3.5,186.36625
151,75,11.325,252,10,2.52,71,5,0.355,226,50,11.3,169.57500000000002
130,75,9.75,314,10,3.14,78,5,0.39,360,50,18.0,208.01200000000003
285,75,21.375,238,10,2.38,72,5,0.36,108,50,5.4,196.27475
73,75,5.475,326,10,3.26,95,5,0.475,98,50,4.9,93.8315
334,75,25.05,213,10,2.13,129,5,0.645,270,50,13.5,274.81125000000003
77,75,5.775,167,10,1.67,97,5,0.485,299,50,14.95,152.15200000000002
139,75,10.425,181,10,1.81,43,5,0.215,208,50,10.4,151.95250000000001
134,75,10.05,307,10,3.07,35,5,0.175,133,50,6.65,132.63425
325,75,24.375,135,10,1.35,30,5,0.15,388,50,19.4,301.07875
109,75,8.175,242,10,2.42,132,5,0.66,175,50,8.75,133.03325000000004
50,75,3.75,146,10,1.46,147,5,0.735,134,50,6.7,84.08925
275,75,20.625,175,10,1.75,80,5,0.4,95,50,4.75,183.04125
297,75,22.275,190,10,1.9,36,5,0.18,98,50,4.9,194.54574999999997
186,75,13.95,209,10,2.09,42,5,0.21,377,50,18.85,233.41500000000002
130,75,9.75,261,10,2.61,48,5,0.24,162,50,8.1,137.655
306,75,22.95,309,10,3.09,69,5,0.345,117,50,5.85,214.36275
330,75,24.75,219,10,2.19,127,5,0.635,220,50,11.0,256.52375
284,75,21.3,137,10,1.37,90,5,0.45,198,50,9.9,219.58300000000003
216,75,16.2,172,10,1.72,24,5,0.12,177,50,8.85,178.8185
334,75,25.05,266,10,2.66,53,5,0.265,134,50,6.7,230.58875000000003
200,75,15.0,117,10,1.17,107,5,0.535,123,50,6.15,151.98575000000002
177,75,13.275,131,10,1.31,22,5,0.11,243,50,12.15,178.51925
192,75,14.4,345,10,3.45,101,5,0.505,293,50,14.65,219.48325000000003
136,75,10.2,163,10,1.63,145,5,0.725,90,50,4.5,113.41575
137,75,10.275,193,10,1.93,139,5,0.695,383,50,19.15,213.1325
273,75,20.475,182,10,1.82,79,5,0.395,85,50,4.25,179.151
142,75,10.65,159,10,1.59,123,5,0.615,251,50,12.55,168.94325
158,75,11.85,326,10,3.26,95,5,0.475,241,50,12.05,183.77275
163,75,12.225,348,10,3.48,93,5,0.465,251,50,12.55,190.98800000000003
235,75,17.625,257,10,2.57,85,5,0.425,169,50,8.45,193.31550000000001
221,75,16.575,113,10,1.13,34,5,0.17,93,50,4.65,149.79125
323,75,24.225,217,10,2.17,85,5,0.425,204,50,10.2,246.18300000000002
217,75,16.275,331,10,3.31,69,5,0.345,54,50,2.7,150.48949999999996
279,75,20.925,197,10,1.97,117,5,0.585,230,50,11.5,232.61700000000005
191,75,14.325,230,10,2.3,20,5,0.1,387,50,19.35,239.89875000000004
339,75,25.425,292,10,2.92,145,5,0.725,174,50,8.7,251.17049999999998
210,75,15.75,304,10,3.04,134,5,0.67,51,50,2.55,146.36650000000003
198,75,14.85,340,10,3.4,95,5,0.475,136,50,6.8,169.74125000000004
225,75,16.875,136,10,1.36,70,5,0.35,123,50,6.15,164.48775
281,75,21.075,210,10,2.1,87,5,0.435,155,50,7.75,208.544
287,75,21.525,346,10,3.46,39,5,0.195,124,50,6.2,208.677
315,75,23.625,329,10,3.29,95,5,0.475,307,50,15.35,284.221
115,75,8.625,300,10,3.0,25,5,0.125,351,50,17.55,194.84500000000003
218,75,16.35,325,10,3.25,128,5,0.64,273,50,13.65,225.3685
287,75,21.525,242,10,2.42,116,5,0.58,186,50,9.3,224.93625000000003
127,75,9.525,146,10,1.46,43,5,0.215,329,50,16.45,183.8725
248,75,18.6,63,10,0.63,35,5,0.175,379,50,18.95,255.06075000000004
236,75,17.7,191,10,1.91,41,5,0.205,219,50,10.95,204.58724999999998
174,75,13.05,93,10,0.93,78,5,0.39,67,50,3.35,117.83800000000002
302,75,22.65,243,10,2.43,99,5,0.495,215,50,10.75,241.56125000000003
141,75,10.575,343,10,3.43,104,5,0.52,88,50,4.4,125.85125
154,75,11.55,190,10,1.9,91,5,0.455,190,50,9.5,155.64325000000002
151,75,11.325,178,10,1.78,122,5,0.61,262,50,13.1,178.31975
309,75,23.175,82,10,0.82,66,5,0.33,203,50,10.15,229.25875000000002
173,75,12.975,254,10,2.54,129,5,0.645,159,50,7.95,160.3315
99,75,7.425,70,10,0.7,37,5,0.185,198,50,9.9,121.0965
138,75,10.35,288,10,2.88,146,5,0.73,379,50,18.95,218.8515
56,75,4.2,227,10,2.27,107,5,0.535,192,50,9.6,110.42325000000001
198,75,14.85,238,10,2.38,101,5,0.505,247,50,12.35,200.06525000000002
253,75,18.975,284,10,2.84,114,5,0.57,153,50,7.65,199.73275000000004
273,75,20.475,346,10,3.46,89,5,0.445,144,50,7.2,210.00700000000003
113,75,8.475,168,10,1.68,149,5,0.745,295,50,14.75,170.5725
82,75,6.15,223,10,2.23,138,5,0.69,149,50,7.45,109.858
64,75,4.8,277,10,2.77,109,5,0.545,169,50,8.45,110.15724999999999
156,75,11.7,326,10,3.26,75,5,0.375,267,50,13.35,190.75525
177,75,13.275,138,10,1.38,60,5,0.3,202,50,10.1,166.61575000000002
175,75,13.125,221,10,2.21,88,5,0.44,337,50,16.85,216.95625
348,75,26.1,185,10,1.85,98,5,0.49,369,50,18.45,311.81850000000003
336,75,25.2,307,10,3.07,122,5,0.61,123,50,6.15,232.94950000000003
151,75,11.325,281,10,2.81,149,5,0.745,285,50,14.25,193.71450000000002
197,75,14.775,322,10,3.22,121,5,0.605,376,50,18.8,248.71000000000006
240,75,18.0,202,10,2.02,100,5,0.5,285,50,14.25,231.2205
283,75,21.225,220,10,2.2,126,5,0.63,228,50,11.4,235.77575
338,75,25.35,288,10,2.88,37,5,0.185,270,50,13.5,278.73475
248,75,18.6,217,10,2.17,97,5,0.485,382,50,19.1,268.36075000000005
138,75,10.35,63,10,0.63,22,5,0.11,333,50,16.65,184.471
166,75,12.45,97,10,0.97,88,5,0.44,348,50,17.4,207.879
177,75,13.275,254,10,2.54,70,5,0.35,299,50,14.95,206.91475000000003
196,75,14.7,191,10,1.91,40,5,0.2,254,50,12.7,196.2415
271,75,20.325,137,10,1.37,81,5,0.405,299,50,14.95,246.3825
197,75,14.775,267,10,2.67,61,5,0.305,224,50,11.2,192.5175
142,75,10.65,87,10,0.87,64,5,0.32,219,50,10.95,151.5535
231,75,17.325,348,10,3.48,50,5,0.25,247,50,12.35,222.14325000000002
50,75,3.75,75,10,0.75,108,5,0.54,161,50,8.05,87.0485
221,75,16.575,63,10,0.63,123,5,0.615,363,50,18.15,239.2005
192,75,14.4,52,10,0.52,100,5,0.5,265,50,13.25,190.65550000000002
149,75,11.175,225,10,2.25,128,5,0.64,220,50,11.0,166.68225
332,75,24.9,176,10,1.76,129,5,0.645,97,50,4.85,213.83075000000002
123,75,9.225,141,10,1.41,128,5,0.64,164,50,8.2,129.50875000000002
222,75,16.65,330,10,3.3,64,5,0.32,51,50,2.55,151.75300000000001
184,75,13.8,214,10,2.14,66,5,0.33,346,50,17.3,223.24050000000003
192,75,14.4,331,10,3.31,81,5,0.405,188,50,9.4,182.97475
227,75,17.025,260,10,2.6,35,5,0.175,379,50,18.95,257.6875
276,75,20.7,163,10,1.63,77,5,0.385,200,50,10.0,217.55475000000004
95,75,7.125,223,10,2.23,125,5,0.625,120,50,6.0,106.26700000000001
168,75,12.6,125,10,1.25,49,5,0.245,381,50,19.05,220.41424999999998
270,75,20.25,212,10,2.12,138,5,0.69,358,50,17.9,272.384
150,75,11.25,130,10,1.3,114,5,0.57,287,50,14.35,182.6755
158,75,11.85,257,10,2.57,47,5,0.235,105,50,5.25,132.36825000000002
241,75,18.075,176,10,1.76,28,5,0.14,55,50,2.75,151.12125
198,75,14.85,349,10,3.49,139,5,0.695,306,50,15.3,228.32775
163,75,12.225,215,10,2.15,125,5,0.625,241,50,12.05,179.88250000000002
304,75,22.8,149,10,1.49,75,5,0.375,347,50,17.35,279.39975000000004
268,75,20.1,294,10,2.94,49,5,0.245,181,50,9.05,215.02775000000005
264,75,19.8,163,10,1.63,100,5,0.5,219,50,10.95,218.652
68,75,5.1,196,10,1.96,117,5,0.585,72,50,3.6,74.77925
255,75,19.125,129,10,1.29,30,5,0.15,242,50,12.1,217.22225
244,75,18.3,302,10,3.02,130,5,0.65,344,50,17.2,260.4805
311,75,23.325,203,10,2.03,112,5,0.56,97,50,4.85,204.58725
96,75,7.2,218,10,2.18,136,5,0.68,359,50,17.95,186.2665
140,75,10.5,98,10,0.98,135,5,0.675,352,50,17.6,197.87075000000002
148,75,11.1,105,10,1.05,73,5,0.365,131,50,6.55,126.78225000000002
150,75,11.25,67,10,0.67,113,5,0.565,105,50,5.25,117.93775000000001
82,75,6.15,203,10,2.03,24,5,0.12,259,50,12.95,141.3125
285,75,21.375,349,10,3.49,34,5,0.17,132,50,6.6,210.37275000000005
143,75,10.725,84,10,0.84,85,5,0.425,257,50,12.85,165.186
186,75,13.95,212,10,2.12,43,5,0.215,216,50,10.8,180.11525
255,75,19.125,234,10,2.34,122,5,0.61,154,50,7.7,198.00375
336,75,25.2,58,10,0.58,51,5,0.255,114,50,5.7,211.03775
64,75,4.8,239,10,2.39,85,5,0.425,297,50,14.85,149.39225000000002
157,75,11.775,277,10,2.77,62,5,0.31,224,50,11.2,173.26575
258,75,19.35,150,10,1.5,95,5,0.475,184,50,9.2,202.99125000000004
123,75,9.225,129,10,1.29,31,5,0.155,195,50,9.75,135.793
321,75,24.075,92,10,0.92,149,5,0.745,115,50,5.75,209.40850000000003
151,75,11.325,81,10,0.81,98,5,0.49,203,50,10.15,151.45374999999999
163,75,12.225,205,10,2.05,42,5,0.21,193,50,9.65,160.49775
210,75,15.75,97,10,0.97,47,5,0.235,381,50,19.05,239.43325
181,75,13.575,253,10,2.53,113,5,0.565,55,50,2.75,129.14300000000003
134,75,10.05,131,10,1.31,86,5,0.43,373,50,18.65,202.426
299,75,22.425,165,10,1.65,85,5,0.425,220,50,11.0,236.07500000000002
151,75,11.325,287,10,2.87,53,5,0.265,118,50,5.9,135.394
160,75,12.0,206,10,2.06,76,5,0.38,365,50,18.25,217.3885
311,75,23.325,224,10,2.24,139,5,0.695,251,50,12.55,258.0865
248,75,18.6,242,10,2.42,144,5,0.72,50,50,2.5,161.19600000000003
194,75,14.55,321,10,3.21,123,5,0.615,177,50,8.85,181.04625000000001
223,75,16.725,163,10,1.63,41,5,0.205,58,50,2.9,142.709
185,75,13.875,251,10,2.51,118,5,0.59,215,50,10.75,184.37125
91,75,6.825,202,10,2.02,59,5,0.295,245,50,12.25,142.2435
182,75,13.65,274,10,2.74,94,5,0.47,75,50,3.75,137.0565
77,75,5.775,232,10,2.32,76,5,0.38,299,50,14.95,155.77625
251,75,18.825,155,10,1.55,122,5,0.61,174,50,8.7,197.40525
90,75,6.75,313,10,3.13,49,5,0.245,66,50,3.3,89.27624999999999
237,75,17.775,191,10,1.91,30,5,0.15,99,50,4.95,164.82025
129,75,9.675,183,10,1.83,93,5,0.465,72,50,3.6,103.54050000000001
199,75,14.925,304,10,3.04,90,5,0.45,217,50,10.85,194.61225000000002
300,75,22.5,211,10,2.11,38,5,0.19,101,50,5.05,198.50250000000003
200,75,15.0,216,10,2.16,84,5,0.42,307,50,15.35,218.9845
134,75,10.05,329,10,3.29,59,5,0.295,168,50,8.4,146.53275000000002
51,75,3.825,203,10,2.03,58,5,0.29,78,50,3.9,66.79925
224,75,16.8,163,10,1.63,67,5,0.335,270,50,13.5,214.56225
341,75,25.575,129,10,1.29,148,5,0.74,340,50,17.0,296.62325
254,75,19.05,102,10,1.02,126,5,0.63,392,50,19.6,267.995
138,75,10.35,308,10,3.08,119,5,0.595,368,50,18.4,215.62625
307,75,23.025,230,10,2.3,31,5,0.155,343,50,17.15,283.48949999999996
141,75,10.575,313,10,3.13,53,5,0.265,356,50,17.8,211.2705
232,75,17.4,100,10,1.0,49,5,0.245,397,50,19.85,255.99175000000005
301,75,22.575,274,10,2.74,148,5,0.74,97,50,4.85,205.51824999999997
282,75,21.15,219,10,2.19,62,5,0.31,327,50,16.35,266.0
216,75,16.2,230,10,2.3,69,5,0.345,138,50,6.9,171.20425
96,75,7.2,99,10,0.99,32,5,0.16,384,50,19.2,183.20749999999998
223,75,16.725,337,10,3.37,123,5,0.615,378,50,18.9,263.4065
289,75,21.675,258,10,2.58,59,5,0.295,92,50,4.6,193.84750000000005
54,75,4.05,244,10,2.44,42,5,0.21,116,50,5.8,83.125
294,75,22.05,335,10,3.35,45,5,0.225,133,50,6.65,214.62875000000005
223,75,16.725,343,10,3.43,100,5,0.5,340,50,17.0,250.40575
172,75,12.9,282,10,2.82,78,5,0.39,360,50,18.0,226.8315
90,75,6.75,297,10,2.97,114,5,0.57,309,50,15.45,171.17100000000002
185,75,13.875,100,10,1.0,78,5,0.39,256,50,12.8,186.63225000000003
210,75,15.75,216,10,2.16,88,5,0.44,164,50,8.2,176.5575
182,75,13.65,146,10,1.46,106,5,0.53,276,50,13.8,195.77599999999998
84,75,6.3,98,10,0.98,59,5,0.295,295,50,14.75,148.46125
71,75,5.325,174,10,1.74,32,5,0.16,390,50,19.5,177.72125000000003
117,75,8.775,286,10,2.86,82,5,0.41,50,50,2.5,96.72425
69,75,5.175,297,10,2.97,92,5,0.46,71,50,3.55,80.83075000000001
73,75,5.475,190,10,1.9,94,5,0.47,194,50,9.7,116.67425
137,75,10.275,180,10,1.8,63,5,0.315,59,50,2.95,102.01100000000001
223,75,16.725,218,10,2.18,52,5,0.26,396,50,19.8,259.11725
297,75,22.275,304,10,3.04,44,5,0.22,387,50,19.35,298.48525
183,75,13.725,245,10,2.45,61,5,0.305,63,50,3.15,130.5395
234,75,17.55,159,10,1.59,122,5,0.61,383,50,19.15,258.685
170,75,12.75,312,10,3.12,55,5,0.275,169,50,8.45,163.55675
162,75,12.15,167,10,1.67,135,5,0.675,88,50,4.4,125.65175000000002
348,75,26.1,71,10,0.71,73,5,0.365,303,50,15.15,281.46125
189,75,14.175,290,10,2.9,135,5,0.675,396,50,19.8,249.70749999999998
